,Overall rank,Country,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
122,114,Mauritania,4.292,0.24555684047545592,0.4816907406534505,0.10805564029789783,0.03639026383180461,0.0764438401586353,0.05186267458275572,2017
123,115,Congo (Brazzaville),4.291,0.3152059899033551,0.3241989572325525,0.11297942982683884,0.16950410332729468,0.04708899610599611,0.03102252360396277,2017
124,116,Georgia,4.286,0.3412277149305382,0.20482541139109273,0.23315850962219614,0.11106445706167103,0.01938676536876476,0.09033714162573712,2017
125,117,Congo (Kinshasa),4.28,0.04481448795698777,0.598009253926787,0.09313343168585704,0.11481234862500606,0.11991867870286056,0.02931179910250136,2017
126,118,Mali,4.19,0.18881382642940697,0.5081264329756762,0.06715642794393833,0.12157766825654419,0.07270312064612335,0.041622523748311,2017
127,119,Ivory Coast,4.18,0.2582123628672067,0.3874070270144,0.020827513555594965,0.1916980031645426,0.08616548479828226,0.05568960859997358,2017
128,120,Cambodia,4.168,0.19255302594063536,0.3219765298259541,0.137522258168825,0.20266783857154605,0.12348777922450323,0.021792568268536434,2017
130,121,Ghana,4.12,0.26249947949106256,0.34371703547210314,0.11630974531728512,0.1664269340609869,0.10107897523601536,0.009967830422546915,2017
131,122,Ukraine,4.096,0.2726633791660718,0.42501368933773015,0.17551844352982604,0.037479064261172194,0.08230672404513885,0.007018699660060917,2017
132,123,Uganda,4.081,0.1492930469945884,0.4422177312432235,0.08518200989931626,0.17346422034711306,0.1275057442146162,0.022337247301142792,2017
133,124,Burkina Faso,4.032,0.15194836917174198,0.45263321339060103,0.09364531082842983,0.14072891453839056,0.10883913016135707,0.052205061909479475,2017
134,125,Niger,4.028,0.07516165743654929,0.4609371794521701,0.12463325696971893,0.16880120136640536,0.10614463569055661,0.06432206908459968,2017
135,126,Malawi,3.97,0.12365187813373794,0.27150250718778457,0.16689975400971702,0.24731995269081558,0.1521112829095764,0.038514625068368585,2017
136,127,Chad,3.936,0.23485430555744977,0.5114395347020987,0.02205565867434364,0.08704473399830596,0.11587617202550733,0.0287295950422946,2017
137,128,Zimbabwe,3.875,0.16509048715507407,0.475749579892024,0.08642842480146976,0.14775667044904967,0.08308122763900172,0.041893610063380875,2017
140,129,Afghanistan,3.794,0.2443598165439381,0.3539573711536166,0.11001184569207628,0.06462635239285278,0.18982079309973332,0.03722382111778302,2017
141,130,Botswana,3.766,0.3311445613928435,0.3604967473785115,0.10085649035471222,0.14909000054599697,0.02931901764400103,0.029093182683934803,2017
142,131,Benin,3.657,0.24339215580300663,0.2457716393120768,0.11852724722566617,0.24049990203621308,0.11740834496660327,0.034400710656434116,2017
143,132,Madagascar,3.644,0.14850751101070866,0.44338302354996345,0.1822167940538538,0.09187816223572988,0.10136516475832025,0.03264934439142395,2017
144,133,Haiti,3.603,0.193412236455853,0.33604824628643354,0.1455122262718495,0.015935264472966764,0.25668845085213043,0.0524035756607668,2017
145,134,Yemen,3.593,0.26326258823284554,0.41618732520403623,0.13796685506433506,0.11099594799506925,0.046329286688835514,0.025257996814878492,2017
147,135,Liberia,3.533,0.06401964523870825,0.4690174725902333,0.12364801483550285,0.1790206167113779,0.1433482196177866,0.020946031006391256,2017
148,136,Guinea,3.507,0.12513658998242508,0.40488116993206524,0.09933619070888582,0.1783727873749589,0.13550630575383413,0.05676695624783087,2017
149,137,Togo,3.495,0.18428925383044506,0.26057517037714234,0.149090484359763,0.22952909391453394,0.11879676624992534,0.05771923126819038,2017
150,138,Rwanda,3.471,0.12582188306778264,0.32269007103202757,0.11138126468317483,0.1985342496759184,0.08624432205147699,0.15532820948961965,2017
151,139,Syria,3.462,0.32376802148868244,0.16501941739427176,0.20852607135382445,0.03396996485365861,0.2056641368455292,0.0630523880640336,2017
152,140,Tanzania,3.349,0.18737035540274832,0.38196888317178085,0.13362050555768673,0.14297131745843247,0.12986202591754936,0.024206912491802193,2017
153,141,Burundi,2.905,0.07500757799368205,0.5155857567095131,0.12411743577284386,0.04903824988651312,0.16736256444771333,0.0688884151897346,2017
0,1,Denmark,7.526,0.3012362600053069,0.2431443668372261,0.16611055511563427,0.12105820680663822,0.07557336598268775,0.09287724525250667,2016
1,2,Switzerland,7.509,0.31726640673198964,0.23789631556097493,0.17927391395566708,0.12163821164388258,0.058335739494768425,0.08558941261271742,2016
2,3,Iceland,7.501,0.305493338358294,0.2533736472220676,0.18572297334915058,0.1212500160598884,0.10209378118294998,0.03206624382764957,2016
3,4,Norway,7.498,0.3263941335794228,0.23317118187103889,0.1646599474852729,0.12333925796566472,0.0784099914544593,0.07402548764414134,2016
4,5,Finland,7.413,0.3064786497309009,0.24733135260150885,0.176763966666158,0.12447657018046746,0.05556802898291672,0.0893814318380479,2016
5,6,Canada,7.404,0.30646836256538373,0.23325346124217416,0.1761158329751148,0.1220851297460408,0.09540813503632549,0.06666907843496099,2016
6,7,Netherlands,7.339,0.3162328759729254,0.22219295499444042,0.17538242311055452,0.11920373948808738,0.10237388403700624,0.06461412239698594,2016
7,8,New Zealand,7.334,0.28003342306520795,0.24136639417813013,0.17101742774114415,0.1196706263943428,0.10167074164629178,0.08624138697488332,2016
8,9,Australia,7.313,0.3030607577620464,0.23179344291187412,0.1785931592441682,0.1192516375935243,0.09946623473083038,0.06783476775755641,2016
9,10,Sweden,7.291,0.3060275502998493,0.2292640254634753,0.17521105384639707,0.12271793088184148,0.0806357437210822,0.08614369578735469,2016
10,11,Israel,7.267,0.33807636705520794,0.25156697028822145,0.21461679994338687,0.0920771960330378,0.08160376881628031,0.022058897863865664,2016
11,12,Austria,7.119,0.3277294974172644,0.2449034468110107,0.18204558087826575,0.12282116984593973,0.07426212394419666,0.048238181103322994,2016
12,13,United States,7.104,0.3446088311783284,0.2394546443441975,0.17802214878903808,0.11006522146503775,0.09387183319393218,0.03397732102946621,2016
13,14,Costa Rica,7.087,0.2861537555354456,0.27349786614261773,0.2038703942683038,0.1478573073236556,0.06038254145894802,0.02823813527102934,2016
15,15,Germany,6.994,0.3228127361950606,0.24474880550792943,0.18168096192563493,0.1192061839350571,0.06789486240209401,0.06365645003422389,2016
16,16,Brazil,6.952,0.31571032937173776,0.30172959352520073,0.17828631478718276,0.1173528335955689,0.04579736061357316,0.041123568106736653,2016
17,17,Belgium,6.929,0.3302655999110265,0.243863953900586,0.18990057670607918,0.11898820405524702,0.056164545435588034,0.06081711999147337,2016
18,18,Ireland,6.907,0.3125086901015004,0.24470693817703795,0.17160053762761285,0.11377818226250218,0.09472315969983863,0.06268249213150812,2016
19,19,Luxembourg,6.871,0.3565746550351529,0.21845638077313295,0.17758573970251837,0.11525785452765705,0.05791460373942105,0.07421076622211766,2016
20,20,Mexico,6.778,0.34639495511167717,0.221987512037526,0.2210027647479109,0.11714143704762199,0.03645428846572023,0.057019042589543656,2016
21,21,Singapore,6.739,0.34680028240550476,0.18284281183152612,0.19962064932191062,0.1027829587245387,0.06892801820883254,0.0990252795076871,2016
22,22,United Kingdom,6.725,0.30660471175008797,0.23751521734854225,0.177015192213963,0.10935946163916797,0.10962173550991504,0.05988368153832367,2016
23,23,Chile,6.705,0.3244749649976665,0.24158143876258417,0.21836922461497432,0.10077738515901061,0.08425895059670646,0.03053803586905794,2016
24,24,Panama,6.701,0.3201067148651318,0.26763135750291545,0.19166195414832393,0.13238433585960394,0.0654250871928633,0.022790550431161606,2016
25,25,Argentina,6.65,0.3270668041553395,0.3028500492857123,0.19802629896968718,0.12011510415335101,0.031216178212590442,0.02072556522331967,2016
26,26,Czech Republic,6.596,0.3602335608956103,0.2773480602173261,0.2101607794902275,0.11396825134762546,0.02732123153292224,0.010968116516288451,2016
27,27,United Arab Emirates,6.573,0.3610431686039842,0.19988252192388709,0.1674819767521901,0.1289849618884601,0.06101288128748629,0.08159448954399233,2016
28,28,Uruguay,6.545,0.3050622093818822,0.26629849659584687,0.18636479819064808,0.1404209944722853,0.04661766338515082,0.05523583797418678,2016
29,29,Malta,6.488,0.2907811037417651,0.24430530881957305,0.17857261968023017,0.1222738298785355,0.12503751992725026,0.039029617952645965,2016
30,30,Colombia,6.481,0.3116326900973927,0.3090224426834432,0.18044582904845438,0.13530639404754702,0.04726271852882463,0.01632992559433791,2016
31,31,France,6.478,0.34844037659778027,0.25106851751469444,0.2093195210843298,0.1163116598929359,0.03037562356209142,0.04448430134816809,2016
32,32,Thailand,6.474,0.2797351850520282,0.2682997606598802,0.16670347505418537,0.12725344372425554,0.15073291491612825,0.007275220593522409,2016
33,33,Saudi Arabia,6.379,0.39571168222561093,0.2253585110170077,0.15744996254164256,0.10069656605157033,0.041063392292610884,0.07971988587155769,2016
35,34,Qatar,6.375,0.38066690315714796,0.18355278258873609,0.14966300106420719,0.11827097635790748,0.06758341506166142,0.10026292177033991,2016
36,35,Spain,6.361,0.33864559921905146,0.2848973743886228,0.22171268864723878,0.09470513897402134,0.04455896337664368,0.015480235394421867,2016
37,36,Algeria,6.355,0.3573353791422539,0.2828002688518803,0.2097995152519129,0.07130685097051456,0.02391152329031251,0.05484646249312595,2016
38,37,Guatemala,6.324,0.26705280000000003,0.27878080000000005,0.17292480000000005,0.16121280000000002,0.09218560000000002,0.027843200000000005,2016
40,38,Kuwait,6.239,0.4085327189452331,0.22170012707122305,0.16059225800258184,0.10904883526466436,0.040331850414686704,0.05979421030161101,2016
41,39,Bahrain,6.218,0.36516222924817004,0.23933663107773362,0.166567362472142,0.12011581827078859,0.043474953791856716,0.06534300513930899,2016
43,40,Venezuela,6.084,0.36455459298848136,0.3321885430936349,0.1990648735907182,0.06382205586319113,0.01366673741213092,0.026703197051843562,2016
44,41,Slovakia,6.078,0.36902904698327194,0.31220676907460865,0.20291363763506284,0.06745140332715271,0.03990103321097054,0.00849810976893331,2016
45,42,El Salvador,6.068,0.3068801281330786,0.284418202764977,0.20934022704282343,0.13090437788018436,0.031179751601663485,0.03727731257727324,2016
46,43,Malaysia,6.005,0.34274305089573537,0.24108578299129874,0.17081006466384932,0.10689939444400319,0.1135903636896464,0.024871343315467014,2016
47,44,Nicaragua,5.992,0.2190393509383928,0.2826101368522406,0.20587186084321182,0.14705538806370652,0.09399081337900336,0.051432449923444826,2016
48,45,Uzbekistan,5.987,0.20213364975513018,0.32084401119561845,0.13778356419489607,0.16713223519588213,0.09428380727934936,0.07782273237912386,2016
49,46,Italy,5.977,0.3734383225248118,0.28709509385912446,0.23454996954504984,0.051889171542674126,0.045982840495988477,0.007044602032351148,2016
50,47,Ecuador,5.976,0.3038211031804018,0.26843889919256636,0.21423218868843555,0.12573608847424395,0.03145431724086251,0.05631740322348989,2016
52,48,Japan,5.921,0.33535752645059075,0.25771161687589,0.22232347237814748,0.1136294049892837,0.02484435826031172,0.04613362104577641,2016
53,49,Kazakhstan,5.919,0.3589199383422472,0.2789312656187963,0.1675327556811547,0.11829413550692482,0.04382313099936941,0.03249877385150758,2016
54,50,Moldova,5.897,0.2748172572699826,0.3302558398220245,0.20780629270618153,0.10011918004131577,0.07944144287303355,0.00755998728746226,2016
55,51,Russia,5.856,0.3774396295071122,0.32240783621862024,0.18068573038801292,0.10010291469107215,0.008380196273017972,0.01098369292216464,2016
56,52,Poland,5.835,0.3427740527869565,0.2880226489224429,0.1900011280439992,0.12433245932851118,0.03973741336759652,0.015132297550493726,2016
57,53,South Korea,5.835,0.3901002883829036,0.207159356662219,0.25436519892681386,0.07221911361712507,0.054015122168180316,0.02214092024275815,2016
58,54,Bolivia,5.822,0.27332608336545344,0.2883204394031166,0.16164445790430043,0.17537924673751445,0.07467237486922526,0.026657397720389848,2016
59,55,Lithuania,5.813,0.39566181077938395,0.33172682750429416,0.2016154424073895,0.059009473812188455,0.006312757381250019,0.005673688115493845,2016
60,56,Belarus,5.802,0.33093028224874066,0.3073124756694737,0.1847041847041847,0.08514879305954356,0.04080796372885622,0.0510963005892012,2016
62,57,Slovenia,5.768,0.32711807233768325,0.26586162800064445,0.19924832850008056,0.13383075559851781,0.06479076043177058,0.009150455131303368,2016
63,58,Peru,5.743,0.33071467467095217,0.26979599697183004,0.2091628703863573,0.12452020772183338,0.04823489567423267,0.01757135457479447,2016
64,59,Turkmenistan,5.658,0.3137457084599253,0.30154640672471983,0.12781963622844064,0.10865511412156313,0.06554801006151934,0.08268512440383173,2016
65,60,Mauritius,5.648,0.3319411995182192,0.2196891642843668,0.1920999550144389,0.1339263687945321,0.10724267533485221,0.015100637053590864,2016
66,61,Libya,5.615,0.33115847109875035,0.2951149407448334,0.162351086086055,0.12624547593476657,0.053037874884376376,0.032092151251218316,2016
67,62,Latvia,5.56,0.3634421180795951,0.28357545300451215,0.19084680211043997,0.08354620765392604,0.052059708262706804,0.026529710888819922,2016
68,63,Cyprus,5.546,0.3766535742340927,0.20194815396700708,0.24246232950082125,0.0842876526458616,0.07971434692565878,0.014933942726558595,2016
69,64,Paraguay,5.538,0.2646473559841993,0.3290169555767443,0.1726205634486802,0.13690902737884433,0.074905391079815,0.021900706531716937,2016
70,65,Romania,5.528,0.3801985990801384,0.23663844241114232,0.21973314264354551,0.11932846857681494,0.041894329687474606,0.002207017600884107,2016
71,66,Estonia,5.517,0.3461498926092438,0.2844718917544458,0.18420896023025446,0.11228961420479446,0.022784693706414776,0.05009494749484687,2016
72,67,Jamaica,5.51,0.2833180045035045,0.30564206653769305,0.18860486505343949,0.13826710221686594,0.07054961783641496,0.013618343852082077,2016
73,68,Croatia,5.488,0.4004015860963469,0.20521049523327425,0.2379954441913439,0.08067830928878764,0.062208723529908035,0.013505441660339153,2016
76,69,Kosovo,5.401,0.3478594747281413,0.2549258707581172,0.20837996156547378,0.055552554198084456,0.10801799785445818,0.025264140895725127,2016
77,70,Turkey,5.389,0.37593708349603544,0.28307586060005613,0.20885465241987794,0.0770933711124952,0.015190192047658542,0.039848840323876714,2016
78,71,Indonesia,5.314,0.28978953815401776,0.26700042354418113,0.1504465496384639,0.1195582952194355,0.17222403354226148,0.0009811599016402435,2016
79,72,Jordan,5.303,0.3213361144872543,0.2779520476621865,0.19572961767730662,0.11613466888901068,0.04597930898856481,0.04286824229567707,2016
80,73,Azerbaijan,5.291,0.3723426110006626,0.2519615639496355,0.18059642147117294,0.11705434062292908,0.01868787276341948,0.05935719019218025,2016
81,74,Philippines,5.279,0.26679697123991913,0.28867499958937637,0.15451275397073075,0.18019479986203046,0.0711988568237439,0.03862161851419936,2016
82,75,China,5.245,0.33431130829630695,0.2582016536667556,0.2392710074876886,0.1431573195245871,0.016130081512369977,0.008928629512291909,2016
83,76,Bhutan,5.196,0.25329352879145683,0.26982726611118535,0.147808522330645,0.13686227331461923,0.1442053201443657,0.04800308930772772,2016
84,77,Kyrgyzstan,5.185,0.19303351668601226,0.328705314242611,0.19098414579121215,0.13850302928017136,0.13237213819992902,0.016401855800064064,2016
85,78,Serbia,5.177,0.35650720341903913,0.280309505755842,0.22258220169573312,0.054173847108292546,0.07147239263803681,0.014954849383056456,2016
86,79,Bosnia and Herzegovina,5.163,0.34855327789307095,0.24025067558488478,0.2641350273966466,0.03549993281476283,0.11156108631063466,0.0,2016
87,80,Montenegro,5.161,0.37112955015538585,0.25526986891147313,0.2186518083608944,0.052005217385319054,0.059163635237311885,0.043779919949615755,2016
88,81,Dominican Republic,5.155,0.2971847722692696,0.28766960901381733,0.16673653897863064,0.15109477865897203,0.061543532377865605,0.035770768701444765,2016
89,82,Morocco,5.151,0.38168798557851674,0.17525099102289912,0.2700440908698752,0.1164525693943068,0.0184037379612854,0.03816062517311683,2016
90,83,Hungary,5.145,0.389091570131889,0.29199889674539886,0.21190010531066644,0.06196404392959228,0.031029035655182786,0.014016348227270447,2016
91,84,Pakistan,5.132,0.3530039395929087,0.13406414149704532,0.206756812212738,0.07500615561391989,0.15996901674326985,0.07119993434011819,2016
92,85,Lebanon,5.129,0.36736309942572926,0.21002274177451286,0.24924657646308143,0.08582320315439866,0.0775281818033082,0.010016197378969584,2016
93,86,Portugal,5.123,0.3551781916966344,0.26265879156971245,0.2208970262416638,0.12449203397944757,0.03254044244536234,0.00423351406717955,2016
95,87,Vietnam,5.061,0.237377202657296,0.2536646830994947,0.21211237079026343,0.17939954343755612,0.08039538820632518,0.03705081180906456,2016
97,88,Tunisia,5.045,0.4138655373213341,0.18280571731074644,0.2523112758073055,0.09974801482265751,0.016669137109581792,0.0346003176283748,2016
98,89,Greece,5.033,0.4301415251931377,0.259949644723201,0.27564175423731735,0.020052559611761507,0.0,0.014214516234582572,2016
99,90,Tajikistan,4.996,0.1874872826533472,0.29025112200590464,0.20393441112446298,0.16665194973720682,0.09981149532961442,0.05186373914946384,2016
100,91,Mongolia,4.907,0.29324445789244175,0.3232947988881671,0.1645471238590215,0.1067098584697168,0.10245890697446759,0.009744853916185358,2016
102,92,Nigeria,4.875,0.3780743421548669,0.3242001558219608,0.02567543793510769,0.14000854507527205,0.11671064867174344,0.015330870341049033,2016
103,93,Honduras,4.871,0.26961776093262757,0.2935664384545783,0.22672217281726076,0.103899281190172,0.07937586647456982,0.026818480130791546,2016
104,94,Iran,4.813,0.39701029133318416,0.13803601433752874,0.22817843047399813,0.08008554204455434,0.13690279539181313,0.01978692641892156,2016
105,95,Zambia,4.795,0.2775072321825321,0.28910592993624795,0.10688667011272228,0.19344161202854784,0.08100951292724289,0.05204904281270688,2016
106,96,Nepal,4.793,0.18098127164629446,0.282665120164816,0.2030716446722741,0.1501026044497076,0.1547583320490879,0.02842102701781992,2016
107,97,Palestinian Territories,4.754,0.2851988017429194,0.3047938793572985,0.2418811274509804,0.07550381263616558,0.04746221405228759,0.04516016476034859,2016
108,98,Albania,4.655,0.350302705834467,0.1839446732207094,0.2677122332760068,0.1168506859009853,0.061751256843425355,0.019438444924406047,2016
109,99,Bangladesh,4.643,0.2663464563832298,0.12167171399354991,0.26050597813262016,0.19555769684574847,0.09405726421772988,0.06186089042712185,2016
110,100,Sierra Leone,4.635,0.225128499410723,0.3875036251334358,0.0,0.18933994804489612,0.14745500206709736,0.05057292534384777,2016
111,101,Iraq,4.575,0.389630070041619,0.21463840832958717,0.18516799837584652,0.09011151553821838,0.07101683609101062,0.04943517162371845,2016
113,102,Cameroon,4.513,0.2634346820287135,0.31384139824065754,0.06371970955293835,0.21445310343789362,0.11381028608132317,0.0307408206584738,2016
114,103,Ethiopia,4.508,0.15812579648789338,0.20482968658876385,0.1867183618808994,0.19819318746355058,0.15941637687107155,0.09271659070782123,2016
115,104,South Africa,4.459,0.3636492753005674,0.34105612248521133,0.06608222018648317,0.15084471335137092,0.048488463750825536,0.029879204925541664,2016
116,105,Sri Lanka,4.415,0.278157128280175,0.24232922796376907,0.17723020462061298,0.14524662228789798,0.13427388121771985,0.022762935629825048,2016
117,106,India,4.404,0.33288221250039346,0.13150097343183056,0.20273909778830893,0.18113026001645616,0.1125314173437226,0.03921603891928834,2016
118,107,Myanmar,4.395,0.11808404210759521,0.24225021548814554,0.13805087943394984,0.1477850587962434,0.2837554823992052,0.07007432177486075,2016
119,108,Egypt,4.362,0.3986918543904375,0.20818740335186187,0.21781251306055913,0.07876875496301249,0.053103188866134486,0.04343628536799431,2016
120,109,Armenia,4.36,0.3615661172991953,0.26240696873477487,0.2691522604707424,0.05895620180434454,0.032731045142213935,0.015187406548729064,2016
121,110,Kenya,4.356,0.21139845658539744,0.30835935351312876,0.12193218035624728,0.16411318373752246,0.16715471356231093,0.02704211224539322,2016
122,111,Ukraine,4.324,0.3091129297858552,0.3591378962316603,0.2076216715832268,0.04553808888054707,0.07211230296870519,0.006477110550005489,2016
123,112,Ghana,4.276,0.30401730442197356,0.23775755502777285,0.14298790328408256,0.19738699374208124,0.10214522803586139,0.015705015488228464,2016
124,113,Congo (Kinshasa),4.272,0.037176893979195116,0.529815067773458,0.12346327624251337,0.10246138489019646,0.16718766417988856,0.039895712934748334,2016
125,114,Georgia,4.252,0.3517671901697292,0.08080922574442807,0.2688253296557978,0.13627452215127434,0.028488306192617226,0.1338354260861534,2016
126,115,Congo (Brazzaville),4.236,0.3622045394761565,0.22452651159295028,0.13252038630641463,0.17820638081996165,0.05672936003908158,0.045812821765435344,2016
127,116,Senegal,4.219,0.1978065143933544,0.34556548987398844,0.1805898396175461,0.1386261477411205,0.08527097180250597,0.052141036571484695,2016
128,117,Bulgaria,4.217,0.3634113771340697,0.30214737446984963,0.2213849373614426,0.06927951782839942,0.041768833195660195,0.002007960010578521,2016
129,118,Mauritania,4.201,0.2698588527998664,0.3698663255572699,0.1258895878114931,0.05573797875099454,0.09972174968020994,0.07892550540016616,2016
130,119,Zimbabwe,4.193,0.20025373893463935,0.40848539572415604,0.09115171188058269,0.145322688489739,0.10574170062234617,0.04904476434853671,2016
131,120,Malawi,4.156,0.06561193355181376,0.11074697705955475,0.22122273703243306,0.3121256639168268,0.23330696500546202,0.05698572343390967,2016
133,121,Gabon,4.121,0.43419972640218873,0.2712291287971066,0.13095215786218914,0.10530892191218634,0.02340198264715252,0.03490808237917658,2016
134,122,Mali,4.073,0.15946837081543314,0.4399649385660485,0.0833065786053907,0.1403680431337176,0.10734506464451884,0.06954700423489123,2016
135,123,Haiti,4.028,0.20582766905310945,0.17844595491917084,0.16596844100496208,0.07287302756281014,0.28950005432879794,0.08738485313114973,2016
136,124,Botswana,3.974,0.3639683748715271,0.2966468981895712,0.11559070937012511,0.14664706449756693,0.041327536945321264,0.0358194161258885,2016
138,125,Ivory Coast,3.916,0.2859858828378587,0.2966458859292081,0.023061466330053067,0.20950589932505537,0.10478643928074605,0.08001442629707867,2016
139,126,Cambodia,3.907,0.21457872659002591,0.20742404420929958,0.16398655506288326,0.22711292743824557,0.15567029803458485,0.031227448664960973,2016
141,127,Niger,3.856,0.07533395023531216,0.34362954090003345,0.14852198990627255,0.21595921634525317,0.11904694321284821,0.09750835940028044,2016
143,128,Chad,3.763,0.2898477087653287,0.4337897035195892,0.02625616237074471,0.08793479902775299,0.12817044533856994,0.03400118097801459,2016
144,129,Burkina Faso,3.739,0.1714611847675802,0.33790634612705117,0.11413060953258806,0.17882980889808256,0.13050771160009003,0.06716433907460799,2016
145,130,Uganda,3.739,0.15602502224499148,0.4088629438886941,0.0881935269321685,0.19617386146088922,0.12179469895111493,0.02894994652214163,2016
146,131,Yemen,3.724,0.33096085409252674,0.2712909067021587,0.17735329567070143,0.13063868435934495,0.05609980407053462,0.03365645510473373,2016
147,132,Madagascar,3.695,0.18103984249520752,0.2986568053468732,0.24033081187503239,0.08862235117351433,0.1427387182011295,0.0486114709082431,2016
148,133,Tanzania,3.666,0.20608892132739534,0.33924801909015817,0.1560253311714137,0.13880572879563305,0.13754703704836785,0.022284962567031892,2016
149,134,Liberia,3.622,0.07708424834577751,0.36254653063281667,0.16679026834764954,0.1853881212784494,0.17325595628100546,0.03493487511430156,2016
150,135,Guinea,3.607,0.15445731493029952,0.21423501767490577,0.12974690086203927,0.2132909778736365,0.20613143514722196,0.08213835351189697,2016
151,136,Rwanda,3.515,0.12896462366013584,0.24180768777729789,0.12511288232753542,0.2132788880599945,0.09247320271702855,0.1983627154580078,2016
152,137,Benin,3.484,0.28715268185585296,0.07574479840644402,0.15287087253006093,0.28895561016037336,0.14670602090815243,0.04857001613911627,2016
153,138,Afghanistan,3.36,0.3148379976609728,0.09090085489795581,0.1428453771269499,0.1353176629494803,0.257523596171902,0.05857451119273913,2016
154,139,Togo,3.303,0.24095239727201073,0.0,0.21257582507968065,0.2971143630693307,0.15008225093389083,0.09927516364508725,2016
155,140,Syria,3.069,0.3319059527987171,0.06603559863362368,0.27982285082244657,0.030703488346267113,0.2149821651467433,0.07654994425220214,2016
156,141,Burundi,2.905,0.08533523217029569,0.2928456320503692,0.19671701083086612,0.05396694524603681,0.2534697497782608,0.11766542992417145,2016
0,1,Switzerland,7.587,0.2754685792511411,0.26619759427802697,0.18570177411146485,0.13128700996926768,0.05854133873023011,0.08280370365986925,2015
1,2,Iceland,7.561,0.2680271912836418,0.2885894161447732,0.19507255742543078,0.129405566268978,0.08979380149045772,0.029111467386718413,2015
2,3,Denmark,7.527,0.26325113603864125,0.2702222822460199,0.17371063586386604,0.12897216308112747,0.06780283771330517,0.09604094505704028,2015
3,4,Norway,7.522,0.2885161096400766,0.2631943222244414,0.17504958561651285,0.1324385840364966,0.0686170012913024,0.0721843971911701,2015
4,5,Canada,7.427,0.26658130962095844,0.2658416378904884,0.18202959490912893,0.12722554761837762,0.09207908055587939,0.06624282940516725,2015
5,6,Finland,7.406,0.2695579688041884,0.2754097949667192,0.1857521299310149,0.13406134702728903,0.04878471714432555,0.08643404212646295,2015
6,7,Netherlands,7.378,0.27062667304501825,0.2605970544229458,0.18175045038626347,0.12534682286842613,0.09691701696709382,0.06476198231025251,2015
7,8,Sweden,7.364,0.26674157888517,0.2582007847755939,0.18244730606448462,0.13215797264301926,0.07263280394030258,0.08781955369142977,2015
8,9,New Zealand,7.286,0.24894908828056708,0.2627866733840054,0.18088425932379235,0.1273201203545321,0.09458902431981968,0.08547083433728343,2015
9,10,Australia,7.284,0.26578045280612245,0.2609275350765306,0.18565848214285716,0.12979113520408164,0.08681839923469388,0.0710239955357143,2015
10,11,Israel,7.278,0.2932756920888108,0.29216806353586544,0.21815269518969332,0.098633845213684,0.07918589301358517,0.018583810958361285,2015
11,12,Costa Rica,7.226,0.23608308282841256,0.3057633833849164,0.2124915709313843,0.1565423157769934,0.06297903662847135,0.02614061044982203,2015
12,13,Austria,7.2,0.286549695070993,0.27793753991077136,0.19080455829222615,0.13378519112170162,0.07090295843279777,0.040020057171510255,2015
13,14,Mexico,7.187,0.2846567517209832,0.25508206049381343,0.22716977763893387,0.13439009695522655,0.039256267502705604,0.059445045688337486,2015
14,15,United States,7.119,0.3025361218379833,0.27055799019395155,0.18696359612964814,0.11846227274699529,0.08700698572482321,0.0344730333665987,2015
15,16,Brazil,6.983,0.26359208826160424,0.3311878621489992,0.18724160996300943,0.13176112202053958,0.039150371920474304,0.047066945685373285,2015
16,17,Luxembourg,6.946,0.3142508082778908,0.24507146402284277,0.18465105904999968,0.12374438123790597,0.05633129246096253,0.07595099495039816,2015
17,18,Ireland,6.94,0.2690982923026721,0.2758501222661333,0.1803435537346563,0.12443550108971958,0.09245696514105926,0.057815565465759444,2015
18,19,Belgium,6.937,0.2891775657538336,0.28427767520535985,0.19826646471570242,0.12924124664182818,0.049197908259720737,0.04983913942355529,2015
19,20,United Arab Emirates,6.901,0.3066792724459867,0.24189129664048814,0.17388454968360206,0.13785494042694912,0.0567861708870959,0.08290376991587789,2015
20,21,United Kingdom,6.867,0.25858428691610924,0.26248642114462606,0.1856995254547385,0.12175026340937492,0.1060008331087207,0.06547866996643062,2015
22,22,Venezuela,6.81,0.28855176987482384,0.34705573516814503,0.1990991737820885,0.11856641520904143,0.016140263616015914,0.030586642349885323,2015
23,23,Singapore,6.798,0.3097757277956677,0.20762175387458837,0.20869039525482522,0.11043034697258988,0.06331445739479481,0.10016731870753424,2015
24,24,Panama,6.786,0.2700836511943278,0.3043593090523086,0.20229926506813484,0.13766640086546228,0.06205019071659666,0.023541183103169806,2015
25,25,Germany,6.75,0.28652990943987366,0.2803695768034886,0.1924397290748281,0.13265105761367488,0.06087832749666091,0.04713139957147389,2015
26,26,Chile,6.67,0.2772151042983802,0.28155179364169225,0.21497409754546384,0.110500446939404,0.08353635482732112,0.03222220274773838,2015
27,27,Qatar,6.611,0.3344346491089234,0.21339147225475608,0.1577446899433383,0.1266974771295622,0.06444280016460384,0.1032889113988161,2015
28,28,France,6.575,0.29281091882378824,0.2888236048984381,0.2167334274400528,0.1260609921536995,0.028259514555987388,0.047311542128034026,2015
29,29,Argentina,6.574,0.28183335740999343,0.33392454909766034,0.21059854576973086,0.12031374563276138,0.03063353718238873,0.02269626490746537,2015
